n,init(kDOPTree),CD(kDOPTree),count(real),
 10, 2552.00,0.00, 0,
 600, 2553.00,7.00, 5,
 900, 2547.00,9.00, 1,
 200, 2553.00,2.00, 0,
 700, 2555.00,7.00, 1,
 50, 2551.00,1.00, 0,
 300, 2553.00,4.00, 0,
 400, 2560.00,5.00, 1,
 500, 2551.00,8.00, 2,
 800, 2557.00,10.00, 4,
 100, 2561.00,1.00, 2,
 1000, 2560.00,13.00, 9,
