n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,189.60,0.40,0.00
600.00,190.00,6.20,8.00
900.00,189.00,9.20,7.00
200.00,189.00,2.20,1.00
700.00,189.00,8.40,8.00
50.00,190.00,0.20,0.00
300.00,189.40,3.00,2.00
400.00,190.00,4.20,6.00
500.00,189.00,5.40,8.00
800.00,189.80,8.20,8.00
100.00,190.80,1.60,4.00
1000.00,191.80,11.40,17.00
