n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,2562.00,0.00,0.00
600.00,2552.60,8.00,5.00
900.00,2559.00,9.00,1.00
200.00,2554.00,2.40,0.00
700.00,2555.60,7.00,1.00
50.00,2559.60,0.60,0.00
300.00,2554.40,3.60,0.00
400.00,2557.80,4.60,1.00
500.00,2557.40,6.40,2.00
800.00,2557.80,9.80,4.00
100.00,2557.20,1.60,2.00
1000.00,2559.80,13.20,9.00
