n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,7927.00,0.20,0.00
600.00,7941.00,7.40,4.00
900.00,7948.60,11.20,4.00
200.00,7921.80,2.60,0.00
700.00,7935.20,8.40,2.00
50.00,7909.60,0.60,0.00
300.00,7920.60,3.20,1.00
400.00,7922.80,5.20,0.00
500.00,7930.80,5.60,2.00
800.00,7926.60,10.80,4.00
100.00,7916.00,1.20,1.00
1000.00,7922.60,14.00,6.00
