n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,4284.20,0.20,0.00
600.00,4274.20,6.00,0.00
900.00,4271.60,10.00,1.00
200.00,4286.20,2.40,0.00
700.00,4283.60,7.20,1.00
50.00,4277.00,0.40,0.00
300.00,4281.60,3.20,0.00
400.00,4291.00,5.00,1.00
500.00,4282.40,5.20,0.00
800.00,4275.20,12.00,1.00
100.00,4282.40,4.20,2.00
1000.00,4284.40,10.80,3.00
