n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,7950.40,0.00,0.00
600.00,7912.00,10.60,5.00
900.00,7910.00,13.80,8.00
200.00,7916.20,4.60,2.00
700.00,7903.20,11.60,6.00
50.00,7910.40,0.40,0.00
300.00,7917.20,6.00,2.00
400.00,7904.80,7.40,2.00
500.00,7929.60,9.40,4.00
800.00,7924.40,12.00,7.00
100.00,7912.20,1.00,0.00
1000.00,7919.20,14.40,8.00
