n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,192.60,0.00,0.00
600.00,191.80,6.20,13.00
900.00,191.00,10.20,21.00
200.00,195.40,2.40,6.00
700.00,191.80,7.60,15.00
50.00,191.00,0.60,1.00
300.00,191.00,3.40,8.00
400.00,191.40,4.60,10.00
500.00,192.40,5.80,12.00
800.00,191.80,9.20,17.00
100.00,191.80,1.00,2.00
1000.00,191.80,11.20,21.00
