n,init(kDOPTree),CD(kDOPTree),count(real),
 10, 1616.00,2.00, 2,
 600, 1625.00,143.00, 122,
 900, 1649.00,221.00, 191,
 200, 1624.00,48.00, 43,
 700, 1619.00,168.00, 147,
 50, 1623.00,12.00, 11,
 300, 1620.00,72.00, 62,
 400, 1627.00,97.00, 82,
 500, 1624.00,124.00, 102,
 800, 1624.00,191.00, 170,
 100, 1642.00,24.00, 20,
 1000, 1630.00,248.00, 202,
