n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,36237.00,2.80,0.00
600.00,36239.40,141.80,13.00
900.00,36198.20,213.40,21.00
200.00,36411.40,47.00,4.00
700.00,36159.20,164.40,16.00
50.00,36210.20,12.00,0.00
300.00,36140.40,70.20,7.00
400.00,36134.00,92.60,8.00
500.00,36353.40,120.00,10.00
800.00,36083.00,189.80,18.00
100.00,36265.20,23.20,2.00
1000.00,36180.20,235.00,21.00
