n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,6355.40,2.60,1.00
600.00,6312.40,152.60,113.00
900.00,6367.00,226.20,182.00
200.00,6336.20,52.00,39.00
700.00,6304.00,178.80,141.00
50.00,6409.80,13.20,8.00
300.00,6324.60,76.00,56.00
400.00,6323.80,101.00,73.00
500.00,6325.60,126.60,92.00
800.00,6397.60,204.40,159.00
100.00,6342.60,24.80,18.00
1000.00,6387.60,253.40,194.00
