moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,14.0, 120.00, 4.00, 4, 2
 600,11.0, 104.00, 153.00, 145, 122
 900,11.0, 105.00, 230.00, 228, 191
 200,14.0, 105.00, 48.00, 50, 43
 700,12.0, 104.00, 177.00, 174, 147
 50,11.0, 105.00, 14.00, 14, 11
 300,24.0, 113.00, 66.00, 71, 62
 400,27.0, 104.00, 91.00, 95, 82
 500,11.0, 102.00, 123.00, 120, 102
 800,26.0, 105.00, 202.00, 202, 170
 100,12.0, 109.00, 27.00, 23, 20
 1000,11.0, 103.00, 277.00, 244, 202
