moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,14.0, 127.00, 6.00, 4, 2
 600,12.0, 106.00, 160.00, 145, 122
 900,12.0, 112.00, 241.00, 228, 191
 200,13.0, 109.00, 61.00, 50, 43
 700,12.0, 113.00, 174.00, 174, 147
 50,12.0, 110.00, 15.00, 14, 11
 300,15.0, 112.00, 74.00, 71, 62
 400,11.0, 104.00, 108.00, 95, 82
 500,11.0, 107.00, 127.00, 120, 102
 800,12.0, 108.00, 226.00, 202, 170
 100,11.0, 115.00, 30.00, 23, 20
 1000,13.0, 109.00, 304.00, 244, 202
