moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,53.0, 2250.00, 1.00, 0, 0
 600,52.0, 2257.00, 90.00, 26, 13
 900,53.0, 2259.00, 154.00, 43, 21
 200,51.0, 2292.00, 24.00, 10, 4
 700,52.0, 2244.00, 114.00, 31, 16
 50,54.0, 2270.00, 5.00, 2, 0
 300,53.0, 2241.00, 38.00, 14, 7
 400,52.0, 2248.00, 51.00, 16, 8
 500,52.0, 2255.00, 77.00, 21, 10
 800,52.0, 2250.00, 132.00, 34, 18
 100,51.0, 2237.00, 10.00, 4, 2
 1000,53.0, 2254.00, 166.00, 43, 21
