moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,53.0, 2262.00, 1.00, 0, 0
 600,55.0, 2291.00, 92.00, 26, 13
 900,52.0, 2246.00, 155.00, 43, 21
 200,53.0, 2242.00, 24.00, 10, 4
 700,52.0, 2289.00, 114.00, 31, 16
 50,52.0, 2235.00, 5.00, 2, 0
 300,52.0, 2261.00, 37.00, 14, 7
 400,51.0, 2239.00, 56.00, 16, 8
 500,52.0, 2253.00, 76.00, 21, 10
 800,53.0, 2260.00, 135.00, 34, 18
 100,52.0, 2274.00, 10.00, 4, 2
 1000,52.0, 2281.00, 166.00, 43, 21
