moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,23.0, 105.00, 1.00, 4, 2
 600,28.0, 132.00, 41.00, 145, 122
 900,12.0, 101.00, 66.00, 228, 191
 200,18.0, 105.00, 13.00, 50, 43
 700,12.0, 103.00, 48.00, 174, 147
 50,26.0, 107.00, 5.00, 14, 11
 300,12.0, 116.00, 17.00, 71, 62
 400,27.0, 102.00, 24.00, 95, 82
 500,12.0, 102.00, 31.00, 120, 102
 800,19.0, 114.00, 60.00, 202, 170
 100,11.0, 101.00, 6.00, 23, 20
 1000,10.0, 104.00, 74.00, 244, 202
