moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,31.0, 102.00, 1.00, 4, 2
 600,11.0, 102.00, 39.00, 145, 122
 900,27.0, 103.00, 69.00, 228, 191
 200,13.0, 110.00, 13.00, 50, 43
 700,28.0, 102.00, 48.00, 174, 147
 50,12.0, 101.00, 5.00, 14, 11
 300,27.0, 117.00, 17.00, 71, 62
 400,16.0, 104.00, 24.00, 95, 82
 500,12.0, 103.00, 34.00, 120, 102
 800,12.0, 101.00, 58.00, 202, 170
 100,17.0, 104.00, 6.00, 23, 20
 1000,12.0, 103.00, 74.00, 244, 202
