moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,24.0, 216.00, 3.00, 2, 2
 600,20.0, 217.00, 97.00, 130, 122
 900,19.0, 213.00, 142.00, 208, 192
 200,35.0, 209.00, 24.00, 45, 42
 700,23.0, 216.00, 108.00, 160, 150
 50,20.0, 208.00, 6.00, 11, 9
 300,24.0, 220.00, 40.00, 66, 62
 400,20.0, 227.00, 49.00, 85, 80
 500,20.0, 227.00, 80.00, 106, 100
 800,20.0, 217.00, 127.00, 181, 169
 100,42.0, 213.00, 11.00, 21, 19
 1000,20.0, 216.00, 159.00, 222, 204
