moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,50.0, 2289.00, 0.00, 0, 0
 600,53.0, 2259.00, 11.00, 26, 13
 900,53.0, 2245.00, 28.00, 43, 21
 200,53.0, 2268.00, 3.00, 10, 4
 700,52.0, 2253.00, 20.00, 31, 16
 50,52.0, 2258.00, 1.00, 2, 0
 300,52.0, 2242.00, 5.00, 14, 7
 400,52.0, 2239.00, 6.00, 16, 8
 500,52.0, 2265.00, 8.00, 21, 10
 800,52.0, 2241.00, 20.00, 34, 18
 100,51.0, 2267.00, 2.00, 4, 2
 1000,52.0, 2256.00, 27.00, 43, 21
