moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,11.0, 106.00, 4.00, 4, 2
 600,22.0, 105.00, 151.00, 145, 122
 900,12.0, 103.00, 231.00, 228, 191
 200,12.0, 121.00, 47.00, 50, 43
 700,12.0, 106.00, 171.00, 174, 147
 50,12.0, 104.00, 14.00, 14, 11
 300,11.0, 103.00, 69.00, 71, 62
 400,22.0, 115.00, 91.00, 95, 82
 500,23.0, 110.00, 123.00, 120, 102
 800,20.0, 106.00, 203.00, 202, 170
 100,19.0, 105.00, 27.00, 23, 20
 1000,20.0, 107.00, 276.00, 244, 202
