moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,19.0, 215.00, 5.00, 2, 2
 600,22.0, 209.00, 156.00, 131, 122
 900,19.0, 208.00, 242.00, 209, 192
 200,23.0, 216.00, 46.00, 46, 42
 700,24.0, 211.00, 181.00, 161, 150
 50,20.0, 212.00, 12.00, 11, 9
 300,18.0, 218.00, 67.00, 67, 62
 400,38.0, 214.00, 89.00, 86, 80
 500,19.0, 216.00, 127.00, 107, 100
 800,19.0, 215.00, 212.00, 182, 169
 100,20.0, 211.00, 20.00, 22, 19
 1000,24.0, 209.00, 281.00, 223, 204
