moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,35.0, 214.00, 4.00, 2, 2
 600,19.0, 209.00, 154.00, 131, 122
 900,46.0, 213.00, 243.00, 209, 192
 200,34.0, 213.00, 45.00, 46, 42
 700,26.0, 208.00, 182.00, 161, 150
 50,22.0, 208.00, 11.00, 11, 9
 300,19.0, 209.00, 65.00, 67, 62
 400,31.0, 208.00, 89.00, 86, 80
 500,19.0, 208.00, 128.00, 107, 100
 800,19.0, 210.00, 210.00, 182, 169
 100,19.0, 208.00, 20.00, 22, 19
 1000,19.0, 209.00, 270.00, 223, 204
