moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,13.0, 117.00, 4.00, 4, 2
 600,16.0, 109.00, 165.00, 145, 122
 900,11.0, 110.00, 246.00, 228, 191
 200,12.0, 104.00, 48.00, 50, 43
 700,12.0, 107.00, 180.00, 174, 147
 50,13.0, 110.00, 15.00, 14, 11
 300,13.0, 107.00, 75.00, 71, 62
 400,12.0, 105.00, 94.00, 95, 82
 500,12.0, 108.00, 128.00, 120, 102
 800,12.0, 110.00, 214.00, 202, 170
 100,12.0, 103.00, 25.00, 23, 20
 1000,14.0, 111.00, 298.00, 244, 202
