n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,6305.20,2.60,3.00
600.00,6304.40,151.40,150.00
900.00,6275.00,222.80,162.00
200.00,6304.00,50.80,36.00
700.00,6333.20,171.20,147.00
50.00,6285.40,12.20,7.00
300.00,6308.20,74.80,49.00
400.00,6313.20,96.20,66.00
500.00,6287.00,121.80,100.00
800.00,6290.80,193.40,121.00
100.00,6280.20,25.20,23.00
1000.00,6293.60,249.40,210.00
