n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,35580.60,2.20,0.00
600.00,35572.00,142.40,13.00
900.00,35571.20,216.40,20.00
200.00,35567.00,49.20,6.00
700.00,35553.20,162.80,14.00
50.00,35571.20,12.00,0.00
300.00,35568.20,67.60,6.00
400.00,35568.40,92.00,5.00
500.00,35574.40,122.20,10.00
800.00,35586.20,183.00,10.00
100.00,35586.60,25.40,3.00
1000.00,35596.60,233.40,19.00
