n,ach,cluster,projection,duality,aabbBuild,aabbBuildCount,init(kCBP),CD(kCBP),init(GJK),CD(GJK),kcbpModelCheckCount,count(Box),count(kCBP),count(GJK),count(real),
10, 28.00, 0.00,49, 3.00, 499.00, 2, 0.00, 0.00, 0.00, 0.00, 2, 1, 0, 0, 0,
20, 68.00, 1.00,97, 5.00, 1232.00, 5, 0.00, 0.00, 0.00, 0.00, 5, 3, 2, 2, 2,
30, 84.00, 2.00,161, 7.00, 5396.00, 22, 2.00, 1.00, 1.00, 0.00, 22, 29, 11, 11, 7,
50, 132.00, 4.00,241, 13.00, 7626.00, 31, 3.00, 1.00, 1.00, 1.00, 31, 27, 16, 16, 11,
40, 108.00, 3.00,193, 10.00, 6602.00, 27, 3.00, 0.00, 1.00, 0.00, 27, 15, 9, 9, 8,
60, 161.00, 5.00,298, 16.00, 11989.00, 48, 5.00, 2.00, 2.00, 1.00, 48, 43, 24, 24, 16,
