n, ConstructKCBP, ConstructModelAABB, init-CD(kCBP-aabb), init-CD(kCBP-GJK), count(kCBP), count(real)
10,80.0,506.0,0.0,1.0, 0, 0
20,160.0,1249.0,1.0,0.0, 2, 2
30,236.0,5531.0,4.0,2.0, 11, 7
50,399.0,7842.0,4.0,2.0, 16, 11
40,323.0,6748.0,3.0,1.0, 9, 8
60,483.0,12110.0,7.0,4.0, 24, 16
