n,ach,cluster,projection,duality,aabbBuild,aabbBuildCount,init(kCBP),CD(kCBP),init(GJK),CD(GJK),kcbpModelCheckCount,count(Box),count(kCBP),count(GJK),count(real),
10, 27.00, 1.00,48, 3.00, 500.00, 2, 1.00, 0.00, 0.00, 0.00, 2, 1, 0, 0, 0,
20, 55.00, 2.00,97, 5.00, 1251.00, 5, 0.00, 1.00, 0.00, 0.00, 5, 3, 2, 2, 2,
30, 82.00, 3.00,162, 15.00, 5453.00, 22, 2.00, 1.00, 2.00, 0.00, 22, 29, 11, 11, 7,
50, 133.00, 4.00,241, 12.00, 7580.00, 31, 3.00, 1.00, 2.00, 0.00, 31, 27, 16, 16, 11,
40, 108.00, 3.00,195, 11.00, 6580.00, 27, 2.00, 1.00, 1.00, 0.00, 27, 15, 9, 9, 8,
60, 160.00, 4.00,290, 15.00, 12000.00, 48, 5.00, 2.00, 2.00, 1.00, 48, 43, 24, 24, 16,
