n,ach,cluster,projection,duality,aabbBuild,aabbBuildCount,init(kCBP),CD(kCBP),init(GJK),CD(GJK),kcbpModelCheckCount,count(Box),count(kCBP),count(GJK),count(real),
10, 27.00, 1.00,49, 3.00, 504.00, 2, 0.00, 0.00, 1.00, 0.00, 2, 1, 0, 0, 0,
20, 54.00, 2.00,97, 5.00, 1272.00, 5, 0.00, 1.00, 0.00, 0.00, 5, 3, 2, 2, 2,
30, 82.00, 2.00,146, 7.00, 5445.00, 22, 3.00, 1.00, 1.00, 1.00, 22, 29, 11, 11, 7,
50, 134.00, 4.00,242, 12.00, 7825.00, 31, 3.00, 1.00, 1.00, 1.00, 31, 27, 16, 16, 11,
40, 106.00, 4.00,195, 10.00, 6733.00, 27, 3.00, 0.00, 0.00, 1.00, 27, 15, 9, 9, 8,
60, 162.00, 5.00,295, 15.00, 12216.00, 48, 5.00, 2.00, 2.00, 2.00, 48, 43, 24, 24, 16,
