moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,55.0, 4421.00, 2.00, 0, 0
 600,56.0, 4399.00, 113.00, 65, 39
 900,56.0, 4453.00, 134.00, 83, 64
 200,55.0, 4413.00, 31.00, 22, 14
 700,55.0, 4409.00, 103.00, 73, 41
 50,55.0, 4466.00, 3.00, 4, 0
 300,55.0, 4423.00, 44.00, 25, 18
 400,55.0, 4430.00, 68.00, 31, 18
 500,56.0, 4407.00, 58.00, 43, 27
 800,55.0, 4445.00, 86.00, 57, 36
 100,55.0, 4426.00, 14.00, 12, 7
 1000,56.0, 4414.00, 134.00, 93, 59
