moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,14.0, 213.00, 4.00, 4, 3
 600,17.0, 204.00, 112.00, 169, 159
 900,32.0, 204.00, 112.00, 194, 175
 200,18.0, 205.00, 28.00, 42, 39
 700,21.0, 205.00, 103.00, 165, 161
 50,15.0, 203.00, 4.00, 7, 7
 300,22.0, 205.00, 37.00, 58, 53
 400,33.0, 203.00, 44.00, 77, 70
 500,20.0, 207.00, 68.00, 115, 109
 800,18.0, 203.00, 82.00, 150, 135
 100,29.0, 203.00, 20.00, 27, 23
 1000,30.0, 204.00, 153.00, 248, 229
