moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,19.0, 203.00, 4.00, 4, 3
 600,17.0, 204.00, 115.00, 169, 159
 900,14.0, 203.00, 111.00, 194, 175
 200,15.0, 204.00, 28.00, 42, 39
 700,25.0, 204.00, 100.00, 165, 161
 50,19.0, 206.00, 3.00, 7, 7
 300,21.0, 204.00, 38.00, 58, 53
 400,14.0, 204.00, 44.00, 77, 70
 500,17.0, 204.00, 68.00, 115, 109
 800,33.0, 202.00, 82.00, 150, 135
 100,15.0, 209.00, 21.00, 27, 23
 1000,20.0, 204.00, 152.00, 248, 229
