moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,36.0, 2247.00, 0.00, 0, 0
 600,35.0, 2193.00, 36.00, 32, 13
 900,36.0, 2184.00, 47.00, 41, 20
 200,36.0, 2228.00, 6.00, 11, 6
 700,36.0, 2189.00, 23.00, 23, 15
 50,36.0, 2222.00, 0.00, 0, 0
 300,37.0, 2278.00, 9.00, 12, 6
 400,37.0, 2201.00, 13.00, 17, 5
 500,36.0, 2217.00, 8.00, 20, 10
 800,36.0, 2193.00, 12.00, 18, 10
 100,37.0, 2223.00, 7.00, 9, 3
 1000,38.0, 2186.00, 34.00, 43, 20
