moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,15.0, 207.00, 4.00, 4, 3
 600,27.0, 203.00, 112.00, 169, 159
 900,30.0, 205.00, 113.00, 194, 175
 200,15.0, 207.00, 29.00, 42, 39
 700,29.0, 208.00, 103.00, 165, 161
 50,22.0, 201.00, 4.00, 7, 7
 300,19.0, 205.00, 37.00, 58, 53
 400,31.0, 203.00, 44.00, 77, 70
 500,21.0, 208.00, 68.00, 115, 109
 800,30.0, 203.00, 81.00, 150, 135
 100,15.0, 207.00, 21.00, 27, 23
 1000,15.0, 204.00, 152.00, 248, 229
