moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,20.0, 108.00, 1.00, 3, 2
 600,20.0, 109.00, 68.00, 182, 139
 900,18.0, 103.00, 62.00, 203, 161
 200,15.0, 106.00, 16.00, 50, 40
 700,11.0, 103.00, 65.00, 188, 139
 50,10.0, 114.00, 2.00, 8, 5
 300,9.0, 104.00, 22.00, 69, 55
 400,8.0, 123.00, 30.00, 106, 82
 500,18.0, 100.00, 36.00, 144, 104
 800,19.0, 100.00, 49.00, 166, 122
 100,11.0, 109.00, 9.00, 26, 21
 1000,9.0, 107.00, 77.00, 271, 209
