moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,25.0, 1332.00, 10.00, 2, 1
 600,25.0, 1333.00, 115.00, 67, 47
 900,25.0, 1344.00, 137.00, 74, 58
 200,25.0, 1327.00, 31.00, 17, 13
 700,27.0, 1334.00, 117.00, 69, 47
 50,25.0, 1329.00, 3.00, 2, 0
 300,24.0, 1322.00, 34.00, 27, 21
 400,33.0, 1329.00, 57.00, 35, 23
 500,25.0, 1331.00, 81.00, 46, 34
 800,25.0, 1340.00, 88.00, 50, 37
 100,24.0, 1325.00, 19.00, 13, 8
 1000,25.0, 1333.00, 149.00, 100, 75
