moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,57.0, 4445.00, 0.00, 0, 0
 600,57.0, 4392.00, 67.00, 65, 39
 900,55.0, 4405.00, 79.00, 83, 64
 200,55.0, 4419.00, 16.00, 22, 14
 700,57.0, 4438.00, 55.00, 73, 41
 50,56.0, 4453.00, 2.00, 4, 0
 300,55.0, 4383.00, 29.00, 25, 18
 400,56.0, 4385.00, 43.00, 31, 18
 500,56.0, 4376.00, 20.00, 43, 27
 800,56.0, 4430.00, 36.00, 57, 36
 100,55.0, 4394.00, 7.00, 12, 7
 1000,55.0, 4406.00, 55.00, 93, 59
