moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,58.0, 4457.00, 0.00, 0, 0
 600,56.0, 4388.00, 64.00, 65, 39
 900,56.0, 4390.00, 79.00, 83, 64
 200,57.0, 4372.00, 17.00, 22, 14
 700,55.0, 4429.00, 56.00, 73, 41
 50,56.0, 4378.00, 1.00, 4, 0
 300,55.0, 4435.00, 25.00, 25, 18
 400,56.0, 4433.00, 40.00, 31, 18
 500,56.0, 4384.00, 19.00, 43, 27
 800,60.0, 4428.00, 36.00, 57, 36
 100,56.0, 4367.00, 7.00, 12, 7
 1000,57.0, 4425.00, 55.00, 93, 59
