moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,36.0, 2194.00, 2.00, 0, 0
 600,36.0, 2183.00, 90.00, 32, 13
 900,36.0, 2188.00, 107.00, 41, 20
 200,36.0, 2181.00, 21.00, 11, 6
 700,36.0, 2180.00, 77.00, 24, 15
 50,35.0, 2192.00, 3.00, 0, 0
 300,36.0, 2185.00, 31.00, 12, 6
 400,36.0, 2187.00, 42.00, 17, 5
 500,35.0, 2179.00, 48.00, 20, 10
 800,35.0, 2189.00, 56.00, 18, 10
 100,35.0, 2175.00, 15.00, 9, 3
 1000,35.0, 2192.00, 101.00, 43, 20
