moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,31.0, 205.00, 4.00, 4, 3
 600,23.0, 206.00, 162.00, 169, 159
 900,18.0, 204.00, 183.00, 194, 175
 200,15.0, 206.00, 47.00, 42, 39
 700,18.0, 206.00, 160.00, 165, 161
 50,14.0, 204.00, 5.00, 7, 7
 300,17.0, 204.00, 61.00, 58, 53
 400,33.0, 203.00, 78.00, 77, 70
 500,21.0, 205.00, 109.00, 115, 109
 800,26.0, 206.00, 145.00, 150, 135
 100,25.0, 205.00, 28.00, 27, 23
 1000,18.0, 202.00, 235.00, 250, 229
