moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,18.0, 102.00, 1.00, 3, 2
 600,11.0, 101.00, 67.00, 182, 139
 900,8.0, 100.00, 62.00, 203, 161
 200,16.0, 104.00, 16.00, 50, 40
 700,17.0, 101.00, 66.00, 188, 139
 50,10.0, 102.00, 3.00, 8, 5
 300,19.0, 100.00, 21.00, 69, 55
 400,11.0, 101.00, 31.00, 106, 82
 500,9.0, 101.00, 36.00, 144, 104
 800,20.0, 99.00, 50.00, 166, 122
 100,19.0, 101.00, 8.00, 26, 21
 1000,14.0, 102.00, 78.00, 271, 209
