moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,26.0, 1329.00, 10.00, 2, 1
 600,25.0, 1344.00, 115.00, 67, 47
 900,27.0, 1364.00, 155.00, 74, 58
 200,27.0, 1338.00, 32.00, 17, 13
 700,25.0, 1337.00, 118.00, 69, 47
 50,24.0, 1339.00, 3.00, 2, 0
 300,24.0, 1331.00, 34.00, 27, 21
 400,25.0, 1322.00, 58.00, 35, 23
 500,25.0, 1333.00, 83.00, 46, 34
 800,27.0, 1470.00, 97.00, 50, 37
 100,25.0, 1340.00, 18.00, 13, 8
 1000,24.0, 1365.00, 152.00, 100, 75
