moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,25.0, 1328.00, 10.00, 2, 1
 600,29.0, 1324.00, 69.00, 67, 47
 900,25.0, 1340.00, 76.00, 74, 58
 200,25.0, 1321.00, 17.00, 17, 13
 700,25.0, 1322.00, 63.00, 68, 47
 50,25.0, 1342.00, 1.00, 2, 0
 300,35.0, 1324.00, 13.00, 26, 21
 400,28.0, 1330.00, 28.00, 35, 23
 500,25.0, 1322.00, 45.00, 45, 34
 800,26.0, 1321.00, 38.00, 49, 37
 100,25.0, 1321.00, 13.00, 13, 8
 1000,26.0, 1344.00, 70.00, 100, 75
