moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,2.0, 18.00, 0.00, 0, 0
 600,2.0, 11.00, 10.00, 16, 13
 900,5.0, 25.00, 16.00, 25, 21
 200,2.0, 12.00, 5.00, 7, 6
 700,2.0, 12.00, 11.00, 19, 15
 50,5.0, 27.00, 3.00, 1, 1
 300,2.0, 11.00, 5.00, 9, 8
 400,2.0, 11.00, 6.00, 12, 10
 500,2.0, 11.00, 8.00, 14, 12
 800,4.0, 27.00, 17.00, 21, 17
 100,5.0, 14.00, 2.00, 3, 2
 1000,5.0, 25.00, 20.00, 26, 21
