moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 151.00, 0.00, 0, 0
 600,5.0, 152.00, 9.00, 7, 7
 900,6.0, 152.00, 14.00, 12, 11
 200,7.0, 154.00, 3.00, 2, 2
 700,6.0, 152.00, 8.00, 9, 9
 50,6.0, 154.00, 0.00, 0, 0
 300,5.0, 152.00, 5.00, 3, 3
 400,6.0, 158.00, 4.00, 3, 3
 500,6.0, 152.00, 7.00, 5, 5
 800,7.0, 158.00, 9.00, 9, 9
 100,5.0, 152.00, 0.00, 0, 0
 1000,7.0, 163.00, 15.00, 12, 11
