moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,7.0, 253.00, 0.00, 0, 0
 600,8.0, 253.00, 6.00, 5, 3
 900,8.0, 260.00, 10.00, 7, 5
 200,9.0, 265.00, 2.00, 2, 0
 700,8.0, 251.00, 8.00, 5, 3
 50,8.0, 255.00, 0.00, 0, 0
 300,7.0, 250.00, 3.00, 3, 1
 400,7.0, 255.00, 3.00, 3, 1
 500,8.0, 252.00, 6.00, 4, 2
 800,10.0, 252.00, 11.00, 5, 3
 100,7.0, 257.00, 2.00, 0, 0
 1000,7.0, 266.00, 12.00, 7, 5
