moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 153.00, 0.00, 0, 0
 600,5.0, 151.00, 9.00, 7, 7
 900,4.0, 152.00, 14.00, 12, 11
 200,6.0, 152.00, 3.00, 2, 2
 700,5.0, 153.00, 9.00, 9, 9
 50,5.0, 152.00, 0.00, 0, 0
 300,6.0, 154.00, 4.00, 3, 3
 400,5.0, 152.00, 4.00, 3, 3
 500,6.0, 151.00, 7.00, 5, 5
 800,10.0, 174.00, 9.00, 9, 9
 100,11.0, 154.00, 0.00, 0, 0
 1000,6.0, 153.00, 15.00, 12, 11
