moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,11.0, 499.00, 0.00, 0, 0
 600,11.0, 495.00, 8.00, 7, 5
 900,12.0, 494.00, 10.00, 13, 8
 200,12.0, 495.00, 3.00, 2, 2
 700,14.0, 499.00, 9.00, 10, 6
 50,11.0, 499.00, 0.00, 0, 0
 300,12.0, 500.00, 3.00, 3, 2
 400,12.0, 494.00, 4.00, 4, 2
 500,12.0, 493.00, 6.00, 6, 4
 800,12.0, 498.00, 9.00, 11, 7
 100,12.0, 495.00, 2.00, 0, 0
 1000,12.0, 495.00, 11.00, 13, 8
