moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,2.0, 11.00, 0.00, 0, 0
 600,2.0, 11.00, 9.00, 16, 13
 900,5.0, 15.00, 16.00, 25, 21
 200,2.0, 11.00, 4.00, 7, 6
 700,4.0, 23.00, 14.00, 19, 15
 50,5.0, 12.00, 2.00, 1, 1
 300,2.0, 12.00, 4.00, 9, 8
 400,2.0, 26.00, 6.00, 12, 10
 500,4.0, 16.00, 7.00, 14, 12
 800,2.0, 13.00, 13.00, 21, 17
 100,2.0, 11.00, 2.00, 3, 2
 1000,1.0, 12.00, 19.00, 26, 21
