moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 154.00, 0.00, 0, 0
 600,5.0, 154.00, 13.00, 7, 7
 900,5.0, 152.00, 21.00, 12, 11
 200,12.0, 161.00, 6.00, 2, 2
 700,12.0, 151.00, 14.00, 9, 9
 50,13.0, 156.00, 1.00, 0, 0
 300,12.0, 151.00, 6.00, 3, 3
 400,6.0, 153.00, 7.00, 3, 3
 500,9.0, 156.00, 12.00, 5, 5
 800,5.0, 173.00, 15.00, 9, 9
 100,6.0, 153.00, 2.00, 0, 0
 1000,6.0, 156.00, 21.00, 12, 11
