moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 499.00, 0.00, 0, 0
 600,12.0, 494.00, 2.00, 7, 5
 900,12.0, 496.00, 4.00, 13, 8
 200,11.0, 495.00, 1.00, 2, 2
 700,13.0, 497.00, 3.00, 10, 6
 50,12.0, 493.00, 0.00, 0, 0
 300,11.0, 525.00, 0.00, 3, 2
 400,13.0, 496.00, 1.00, 4, 2
 500,11.0, 493.00, 2.00, 6, 4
 800,11.0, 492.00, 3.00, 11, 7
 100,12.0, 496.00, 0.00, 0, 0
 1000,11.0, 496.00, 6.00, 13, 8
