moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,3.0, 23.00, 0.00, 0, 0
 600,4.0, 23.00, 17.00, 14, 13
 900,3.0, 22.00, 25.00, 23, 22
 200,3.0, 27.00, 5.00, 7, 6
 700,3.0, 24.00, 18.00, 17, 16
 50,3.0, 23.00, 1.00, 2, 1
 300,3.0, 24.00, 6.00, 8, 7
 400,3.0, 26.00, 9.00, 9, 8
 500,4.0, 23.00, 14.00, 11, 10
 800,3.0, 24.00, 18.00, 19, 18
 100,4.0, 23.00, 2.00, 4, 3
 1000,4.0, 23.00, 26.00, 24, 22
