moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,7.0, 28.00, 0.00, 0, 0
 600,3.0, 38.00, 17.00, 14, 13
 900,4.0, 23.00, 26.00, 23, 22
 200,3.0, 25.00, 6.00, 7, 6
 700,6.0, 26.00, 19.00, 17, 16
 50,3.0, 23.00, 2.00, 2, 1
 300,4.0, 25.00, 11.00, 8, 7
 400,6.0, 26.00, 9.00, 9, 8
 500,3.0, 23.00, 14.00, 11, 10
 800,3.0, 23.00, 19.00, 19, 18
 100,8.0, 30.00, 2.00, 4, 3
 1000,7.0, 24.00, 28.00, 24, 22
