moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 501.00, 0.00, 0, 0
 600,12.0, 497.00, 2.00, 7, 5
 900,11.0, 497.00, 4.00, 13, 8
 200,11.0, 493.00, 0.00, 2, 2
 700,13.0, 509.00, 3.00, 10, 6
 50,12.0, 492.00, 0.00, 0, 0
 300,14.0, 495.00, 1.00, 3, 2
 400,12.0, 494.00, 0.00, 4, 2
 500,11.0, 527.00, 2.00, 6, 4
 800,12.0, 495.00, 3.00, 11, 7
 100,12.0, 495.00, 0.00, 0, 0
 1000,11.0, 495.00, 4.00, 13, 8
