moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,9.0, 252.00, 0.00, 0, 0
 600,8.0, 253.00, 2.00, 5, 3
 900,8.0, 253.00, 4.00, 7, 5
 200,8.0, 249.00, 1.00, 2, 0
 700,18.0, 253.00, 3.00, 5, 3
 50,7.0, 260.00, 0.00, 0, 0
 300,7.0, 254.00, 1.00, 3, 1
 400,7.0, 252.00, 1.00, 3, 1
 500,8.0, 249.00, 2.00, 4, 2
 800,10.0, 251.00, 2.00, 5, 3
 100,7.0, 252.00, 0.00, 0, 0
 1000,12.0, 249.00, 5.00, 7, 5
