moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 162.00, 0.00, 0, 0
 600,5.0, 151.00, 13.00, 7, 7
 900,12.0, 158.00, 21.00, 12, 11
 200,6.0, 152.00, 6.00, 2, 2
 700,5.0, 152.00, 14.00, 9, 9
 50,5.0, 151.00, 1.00, 0, 0
 300,12.0, 153.00, 7.00, 3, 3
 400,12.0, 151.00, 8.00, 3, 3
 500,11.0, 159.00, 12.00, 5, 5
 800,12.0, 164.00, 15.00, 9, 9
 100,12.0, 155.00, 2.00, 0, 0
 1000,6.0, 155.00, 21.00, 12, 11
