moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,3.0, 24.00, 0.00, 0, 0
 600,3.0, 39.00, 22.00, 14, 13
 900,4.0, 38.00, 32.00, 24, 22
 200,3.0, 23.00, 7.00, 7, 6
 700,3.0, 23.00, 23.00, 18, 16
 50,3.0, 23.00, 3.00, 2, 1
 300,8.0, 24.00, 7.00, 8, 7
 400,3.0, 24.00, 11.00, 9, 8
 500,8.0, 29.00, 18.00, 11, 10
 800,3.0, 54.00, 29.00, 20, 18
 100,3.0, 22.00, 3.00, 4, 3
 1000,3.0, 54.00, 53.00, 25, 22
