moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 504.00, 0.00, 0, 0
 600,11.0, 510.00, 7.00, 7, 5
 900,12.0, 504.00, 10.00, 13, 8
 200,11.0, 497.00, 3.00, 2, 2
 700,11.0, 497.00, 8.00, 10, 6
 50,11.0, 510.00, 1.00, 0, 0
 300,11.0, 492.00, 3.00, 3, 2
 400,11.0, 504.00, 4.00, 4, 2
 500,11.0, 500.00, 6.00, 6, 4
 800,15.0, 495.00, 8.00, 11, 7
 100,11.0, 512.00, 2.00, 0, 0
 1000,12.0, 510.00, 11.00, 13, 8
