moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 251.00, 0.00, 0, 0
 600,8.0, 249.00, 2.00, 5, 3
 900,8.0, 250.00, 4.00, 7, 5
 200,10.0, 252.00, 0.00, 2, 0
 700,9.0, 250.00, 2.00, 5, 3
 50,8.0, 255.00, 0.00, 0, 0
 300,8.0, 249.00, 1.00, 3, 1
 400,8.0, 252.00, 1.00, 3, 1
 500,17.0, 254.00, 1.00, 4, 2
 800,8.0, 254.00, 3.00, 5, 3
 100,9.0, 252.00, 0.00, 0, 0
 1000,18.0, 251.00, 4.00, 7, 5
