moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 151.00, 0.00, 0, 0
 600,5.0, 151.00, 8.00, 7, 7
 900,5.0, 153.00, 14.00, 12, 11
 200,7.0, 150.00, 3.00, 2, 2
 700,10.0, 152.00, 9.00, 9, 9
 50,7.0, 155.00, 0.00, 0, 0
 300,6.0, 160.00, 4.00, 3, 3
 400,5.0, 152.00, 4.00, 3, 3
 500,5.0, 153.00, 7.00, 5, 5
 800,6.0, 153.00, 9.00, 9, 9
 100,6.0, 151.00, 0.00, 0, 0
 1000,6.0, 151.00, 15.00, 12, 11
