moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,4.0, 27.00, 0.00, 0, 0
 600,4.0, 48.00, 22.00, 14, 13
 900,8.0, 28.00, 32.00, 24, 22
 200,4.0, 23.00, 7.00, 7, 6
 700,8.0, 32.00, 24.00, 18, 16
 50,8.0, 30.00, 2.00, 2, 1
 300,7.0, 23.00, 8.00, 8, 7
 400,4.0, 23.00, 12.00, 9, 8
 500,7.0, 29.00, 18.00, 11, 10
 800,6.0, 28.00, 24.00, 20, 18
 100,8.0, 54.00, 7.00, 4, 3
 1000,4.0, 26.00, 35.00, 25, 22
