moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,35.0, 209.00, 4.00, 4, 3
 600,21.0, 205.00, 111.00, 163, 157
 900,19.0, 208.00, 102.00, 178, 173
 200,25.0, 205.00, 26.00, 39, 39
 700,19.0, 206.00, 94.00, 159, 157
 50,23.0, 206.00, 3.00, 7, 7
 300,19.0, 207.00, 36.00, 54, 52
 400,25.0, 205.00, 45.00, 76, 70
 500,19.0, 205.00, 80.00, 109, 104
 800,34.0, 217.00, 75.00, 140, 132
 100,22.0, 204.00, 21.00, 27, 23
 1000,23.0, 204.00, 150.00, 238, 227
