moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,52.0, 2279.00, 3.00, 0, 0
 600,52.0, 2223.00, 143.00, 32, 13
 900,52.0, 2226.00, 182.00, 42, 20
 200,53.0, 2264.00, 35.00, 10, 6
 700,52.0, 2287.00, 150.00, 23, 15
 50,53.0, 2261.00, 5.00, 0, 0
 300,52.0, 2223.00, 57.00, 11, 6
 400,51.0, 2235.00, 71.00, 15, 5
 500,50.0, 2255.00, 86.00, 18, 10
 800,53.0, 2309.00, 98.00, 17, 10
 100,53.0, 2249.00, 22.00, 9, 3
 1000,54.0, 2232.00, 189.00, 43, 20
