moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 102.00, 4.00, 3, 2
 600,14.0, 103.00, 184.00, 178, 139
 900,16.0, 104.00, 235.00, 191, 161
 200,14.0, 102.00, 52.00, 49, 40
 700,16.0, 103.00, 204.00, 179, 139
 50,14.0, 103.00, 10.00, 8, 5
 300,26.0, 107.00, 82.00, 66, 55
 400,19.0, 106.00, 103.00, 105, 82
 500,18.0, 104.00, 139.00, 133, 104
 800,26.0, 102.00, 204.00, 157, 122
 100,11.0, 102.00, 28.00, 26, 21
 1000,18.0, 102.00, 254.00, 250, 209
