moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,29.0, 209.00, 5.00, 4, 3
 600,19.0, 209.00, 181.00, 164, 158
 900,22.0, 208.00, 210.00, 180, 173
 200,24.0, 207.00, 52.00, 39, 39
 700,25.0, 205.00, 184.00, 162, 158
 50,26.0, 213.00, 7.00, 7, 7
 300,31.0, 208.00, 72.00, 55, 52
 400,24.0, 210.00, 92.00, 76, 70
 500,39.0, 208.00, 130.00, 109, 104
 800,20.0, 207.00, 171.00, 143, 132
 100,36.0, 207.00, 31.00, 27, 23
 1000,24.0, 210.00, 262.00, 239, 227
